work_order, service_code, service_address, latitude, longitude
332800, "SFS30", "2055 PATTERSON ST", 44.03707719563 -123.083303823114
365958, "PFI10", "LONE OAK- UNDER KIOSK", 44.098788018962 -123.120634430011
362789, "PFI10", "MLK: W PLAYGROUND ", 44.0489794676882 -123.120698623086
323919, "SFS30", "E 11TH AVE/FERRY ST", 44.0474332408635 -123.085116807418
360834, "SFS30", "2010-BLK FAIRWAY LP", 44.0668060189239 -123.082267585385
304356, "PFI10", "W/J SECTION 4", 44.0616980710265 -123.122184125347
334295, "PFI10", "SB- UPSTREAM OF RIVERPLAY", 44.0605551192243 -123.091663007761
336482, "PFI10", "SCOBERT: WEST SIDE", 44.055032901486 -123.110357223434
340931, "PFI10", "MJ: DOWN FROM GOOSE BEACH", 44.0644464445641 -123.108594743107
339558, "PFI10", "TS- BY TRACKS", 44.0683807408277 -123.138618094473
338646, "PFI10", "N.TERRY", 44.0961972885409 -123.186496136968
341385, "PFI10", "MJ: DOWN FROM GOOSE BEACH 2", 44.0645902870151 -123.109029396684
326336, "PFI10", "WASHBURNE ", 44.0380923861834 -123.068879787942
353971, "PFI10", "WESTMORELAND: S END FLYOVER", 44.0400935329766 -123.11566625808
325159, "PFI10", "W/J SECTION 4", 44.0529145045839 -123.100609248243
340919, "PFI10", "SB: UP FROM 105", 44.0632470614784 -123.100267807661
324535, "SFS30", "LINCOLN ST - W 5TH AVE", 44.054344152349 -123.097247538111
338691, "PFI10", "WJ: NW 6TH/JEFF 2", 44.0536930989414 -123.102376446822
341420, "PFI10", "SB: BELOW RIVERPLAY LOT", 44.0617151802762 -123.09602830048
336870, "SFS30", "W 4TH AVE - MONROE ST", 44.0554470232617 -123.104860342999
338685, "PFI10", "GUDUKUT ", 44.0445221217302 -123.125906904175
367381, "SFS30", "W 13TH AVE/CHAMBERS ST", 44.0455571553926 -123.118038319834
329788, "SFS30", "W 15TH AVE/HAYES ST", 44.0433699859109 -123.121607487252
333908, "PFI10", "SB- CAMP BELOW CAMPBELL CENTER ON RIVER", 44.0591733551667 -123.086867359505
345120, "SFS30", "WALNUT ST/FRANKLIN BLVD", 44.0449403749723 -123.061484692514
346429, "PFI10", "AC: S BANK E OF WALLIS 2", 44.0471187248808 -123.153598513962
313428, "SFS30", "W 2ND AVE - BLAIR BLVD", 44.0576466343632 -123.111276566185
336694, "PFI10", "WJ: 6TH ON RAMP 2", 44.0534986591473 -123.099380297978
320790, "SFS30", "W 18TH AVE/CHAMBERS ST", 44.0404397853148 -123.117685163776
359535, "SFS30", "555 HIGH ST", 44.0535605990194 -123.087753647413
327160, "PFI10", "WJ- EAST OF COURT #4", 44.0573157697585 -123.100733654212
343380, "SFS30", "W 5TH AND WALLIS", 44.0541459893722 -123.154460837228
331070, "PFI10", "WJ: SEC 4 RED SCULPTURE ", 44.0526456040517 -123.101205798751
361121, "PFI11", "SOUTH KNICK- JUST EAST OF BRIDGE ", 44.0445644476718 -123.052063521094
337367, "PFI10", "SCOBERT: PLAYGROUND", 44.0551310030097 -123.110074802075
320633, "SFS30", "HAYES ST - W 12TH AVE", 44.0500047516172 -123.122210402421
330346, "PFI10", "SB: BELOW CHESHIRE PRAIRIE", 44.0605248533041 -123.091191597877
330352, "PFI10", "WJ- SEC 4 WEST OF ON RAMP", 44.052623063151 -123.10080531572
356982, "PFI10", "LONE OAK NEAR EWEB", 44.0985471974676 -123.122041577686
343431, "PFI10", "SB: JUST UP FROM 105", 44.0631023130332 -123.100061158
344438, "PFI10", "JEFF/6TH OFF RAMP #4", 44.0536578247641 -123.102178662771
315111, "SFS30", "KNICKERBOCKER BRIDGE/SOUTH BANK PATH", 44.0444185016392 -123.052513600753
333868, "PFI10", "TS- WEST OF BASEBALL DIAMOND", 44.0694051660077 -123.138870432575
348202, "PFI10", "WESTMORELAND: N 18TH E PATH 2", 44.0408366677986 -123.115697196313
355247, "SFS30", "SEE PIN LOCATION", 44.0517616888754 -123.188207575747
339389, "SFS30", "BELTLINE/W 11TH AVE", 44.0481302484246 -123.172860133627
330385, "PFI10", "SB: BETWEEN FERRY AND DEFAZIO ", 44.0570900226351 -123.084247264931
352272, "PFI10", "GARFIELD PARK- EAST OF GRANT", 44.0428275831128 -123.119673071278
333840, "PFI10", "TS- SOUTH OF FENCE #2", 44.06858097278 -123.138876486746
332586, "PFI10", "SKINNER BUTTE RIVERFRONT", 44.0616429308472 -123.095405733974
330391, "PFI10", "SB: UPSTREAM FROM BOAT RAMP", 44.0584583524767 -123.08548487658
324482, "SFS30", "8-BLK MADISON ST", 44.0598214986556 -123.103292770614
343828, "PFI10", "TRAINSONG #1", 44.0683279313819 -123.138568580755
335772, "PFI10", "AC: W OF COMMERCE BRIDGE", 44.0502545232594 -123.168391551103
346944, "PFI10", "AC- W. RICH SOUTH BANK #1", 44.0464205729061 -123.142973053379
333465, "SFS30", "W 5TH ALY - WASHINGTON ST", 44.0537984413418 -123.100291249067
344835, "PFI10", "EAST OF RICHARDSON BRIDGE", 44.0464353839447 -123.141978379169
348941, "SFS30", "UNDER BELTLINE  - RIVER RD", 44.0965711185019 -123.128296630453
346978, "PFI10", "TRAINSONG PARK- NEAR CANAL", 44.068582621316 -123.138855453715
334450, "PFI10", "MJ: BY GREENWAY", 44.0671637269492 -123.112493223378
348014, "PFI10", "SB: ALONG RIVER DOWNSTREAM OF BOAT RAMP ", 44.0602196390703 -123.090339295656
326083, "PFI10", "WESTMORELAND NE CORNER OF PATHS", 44.0418251617845 -123.115708305176
349444, "SFS30", "2305 E 15TH AVE", 44.0441293038766 -123.057295014735
324694, "PFI10", "LONE OAK: SW CORNER", 44.098543893338 -123.121952599292
342505, "PFI10", "SB: ALONG RIVER BELOW CAMPBELL CENTER", 44.059341506413 -123.087649075622
352716, "SFS30", "1320 INTERIOR ST", 44.044552688965 -123.165611336191
353453, "PFI10", "AC: E POLK", 44.0418598223746 -123.111530138468
332907, "PFI10", "GARFIELD: S GRANT", 44.0422651395375 -123.121983811595
343126, "PFI10", "TS- #4", 44.0691058586929 -123.139294814027
364599, "PFI10", "WJ- OFF RAMP #1", 44.0537365663193 -123.102100279708
344649, "PFI10", "AB: UNDER FROHNMAYER ", 44.0522652671625 -123.070896766864
341731, "SFS30", "WEST BANK PATH/MP02", 44.0922380505094 -123.117965532004
328793, "PFI10", "MJ- ON FLAT NORTH OF RIVERHOUSE", 44.064582582272 -123.106104924009
326966, "PFI10", "OAK PATCH WEST- RIPARIAN AREA.", 44.0471926844049 -123.13678104822
349437, "PFI10", "GARFIELD PARK SOUTHSIDE OF CHANNEL NEAR GRANT STREET", 44.0426697687411 -123.121151426727
346704, "PFI10", "S GRANT TOWARD GARFIELD", 44.0422994120193 -123.122148698332
330692, "SFS30", "177-BLK DAY ISLAND RD", 44.0571720470358 -123.080936472279
323822, "SFS30", "160 MADISON ST", 44.0576513236194 -123.103932235962
316641, "PFI10", "SKINNER: NE SLOPE", 44.0584663527489 -123.089771626815
326782, "PFI10", "EB: OWOSSO", 44.0914495238803 -123.115633634582
346710, "PFI10", "AC: E OF RICHARDSON BRIDGE", 44.0463490008416 -123.142078713334
335715, "PFI10", "AB: S SIDE OF FISHING CANAL", 44.0583081901467 -123.077859464895
352956, "PFI10", "GARFIELD: E GRANT N PATH", 44.0427311366267 -123.121153216546
337664, "SFS30", "338 W 11TH AVE", 44.0474378444202 -123.097848437369
345580, "SFS30", "MADISON ST - W 7TH AVE", 44.0521518734003 -123.103348369352
337670, "SFS30", "116 N JEFFERSON ST", 44.0611301396839 -123.101971439262
368374, "SFS30", "W 11TH AVE - RANDY PAPE BELTLINE ", 44.0479263859275 -123.172872083012
367047, "PFI10", "MJ- OFF FIR", 44.065849493256 -123.115736929202
333370, "SFS30", "MONROE ST/W 2ND AVE", 44.0569853189411 -123.104878392523
364228, "SFS30", "W 7TH AVE - OSCAR ST", 44.051763665026 -123.171291442505
335701, "PFI10", "WB: DOWNSTREAM FROM GREENWAY 1 ", 44.0676448966917 -123.113365723321
330889, "PFI10", "WJ: NE 1ST/JEFFERSON 2", 44.0588045104713 -123.101428204904
334437, "PFI10", "WJ: CENTER OF SECTION 2", 44.0554829328348 -123.101090318101
328778, "PFI10", "SB: BELOW RIVER PLAY #2", 44.0622801814903 -123.097674747235
366371, "PFI10", "GARFIELD: N CREEK W GRANT", 44.0425197828747 -123.120093619417
337658, "SFS30", "2280-BLK WISCONSIN ST", 44.0913875468884 -123.197161312822
316696, "SFS30", "TAYLOR ST/W 2ND AVE", 44.0575065714342 -123.113795513947
336546, "PFI10", "RASOR: BY STULTS ", 44.074101707437 -123.11652306492
316682, "PFI10", "SEE PIN LOCATION", 43.9988459198396 -123.05291759979
328585, "PFI10", "AB:  500 FT DOWNSTREAM FROM KNICK ", 44.0459394625716 -123.054027183813
357351, "PFI10", "LONE OAK: NORTHWEST #2", 44.0992534791144 -123.122232452483
345755, "SFS30", "ADAMS ST - W 3RD AVE", 44.0565436270556 -123.106376708508
343442, "PFI10", "OW: NEAR ACORN ST", 44.0471064786233 -123.137666378545
347624, "PFI10", "WJ: 6TH OFF RAMP 1", 44.0536871779441 -123.10215857852
366832, "SFS30", "3500 CHAD DR", 44.0861262199277 -123.051452668012
313261, "SFS30", "W 2ND AVE - BLAIR BLVD", 44.0576562504106 -123.111073213246
342990, "PFI10", "SEE PIN LOCATION", 44.0605633601377 -123.091499540665
318452, "PFI10", "2 SKINNERS BUTTE LP", 44.0578392688912 -123.092145993249
328591, "PFI10", "SOUTH KNICKERBOCKER- EAST OF BRIDGE NEAR RIVER", 44.0445238809966 -123.051930611972
352215, "PFI10", "SOUTH BANK ", 44.0642689228983 -123.104606408157
345769, "PFI10", "JUNGLE ISLAND #1", 44.0686182865369 -123.114903067552
346506, "SWM30", "W. 7TH AVE. ACROSS FROM OVERHEAD DOORS", 44.0519448764719 -123.125034679002
354102, "PFI10", "AC: BERKELEY MOUND", 44.0461045529698 -123.131693673147
346512, "PFI10", "MEADOWLARK P: S CREEK W PATH", 44.0619058284996 -123.194125515485
369297, "PFI10", "OWOSSO ", 44.0920174321386 -123.116995500102
363751, "SFS30", "W 13TH AVE - CHAMBERS ST", 44.0454071222206 -123.117795880187
353686, "PFI10", "WB: INTEGRITY AUTO", 44.0692357256065 -123.117371393509
337314, "PFI10", "AB: UNDER N END FERRY ST BR", 44.0582973284755 -123.083621835032
333614, "PFI10", "WJ- HILL NORTH OF RR TRACKS", 44.0567034186727 -123.101536819368
364994, "SFS30", "W 11TH AVE - RANDY PAPE BELTLINE ", 44.048126347804 -123.172880934349
317952, "PFI10", "MELVIN MILLER- WESTERN END", 44.0299916725367 -123.13452454464
336744, "PFI10", "MONROE AT 10TH", 44.0489096810938 -123.105916989997
330335, "PFI10", "SEE PIN LOCATION", 44.0472133344313 -123.137033373618
349184, "PFI10", "TUGMAN ", 44.0168888766398 -123.082466058116
313467, "SFS30", "W 11TH AVE - ADAMS ST", 44.0477227299828 -123.106391707571
343250, "PFI10", "EAST BANK: BELOW MARIST", 44.0887920205232 -123.117511837413
344259, "PFI10", "AC- EAST OF RICHARDSON BRIDGE", 44.0464692975271 -123.141524833299
313301, "PFI10", "SKINNER: DOWNSTREAM FERRY ST BR", 44.057834198863 -123.084611364091
348463, "PFI10", "FRANKLIN TUNNELS ", 44.044779940209 -123.055458867163
354738, "PFI10", "SB- SOUTH FLATS #4", 44.0572508844352 -123.094555187407
330282, "PFI10", "WJ: NE 6TH AND WASH 4", 44.0536878293886 -123.099903197001
346314, "PFI10", "WB- DOWNSTREAM FROM GREENWAY", 44.0679400564155 -123.113873400253
349027, "PFI10", "GARFIELD: E GRANT S PATH", 44.042449563454 -123.11971808808
342614, "SFS30", "968 W 7TH ALY APT 1", 44.0515932649766 -123.107400117581
325843, "SFS30", "RIVER RD/BELTLINE EB OFRP", 44.0965728546388 -123.128279589348
356675, "PFI10", "737 W 6TH AVE", 44.0536806694831 -123.103954636455
347778, "SWM30", "SEE PIN LOCATION", 44.0611050188226 -123.116802494152
330296, "PFI10", "WJ: SE 5TH AND JEFF 2", 44.0538667971467 -123.101656931258
343293, "PFI10", "AC: UNDER COMMERCE STREET BRIDGE ", 44.0502774578079 -123.167883443524
351697, "PFI10", "SKINNERS BUTTE: SOUTH", 44.0571536011894 -123.095878107383
338621, "PFI10", "AB: WOODS S OF AUTZEN", 44.0546348391361 -123.069229034849
337512, "PFI10", "WASHINGTON AND CLARK", 44.059843708259 -123.10041340128
339259, "PFI10", "TS: NW CORNER", 44.0693581819843 -123.139543126101
342827, "PFI10", "FORMAC WOODS", 44.0879306932147 -123.119569156325
346499, "PFI10", "GUDAKUT PARK", 44.0442297915696 -123.125921280896
365526, "SFS30", "SEE PIN LOCATION: (13TH AVENUE AND BAILEY HILL)", 44.0461338782623 -123.147852209687
364610, "PFI10", "WJ- SEC 4 #2", 44.0530379524686 -123.101834708242
334027, "PFI10", "WB: INTEGRITY AUTO 1", 44.0691518479823 -123.11734964855
364176, "PFI10", "OPW: N PATH E ACORN", 44.046926877058 -123.136642481827
339265, "PFI10", "WJ: 6TH ON RAMP", 44.053686740356 -123.099835231908
360304, "PFI10", "WESTMORELAND: N 18TH E PED BR 6", 44.0406330877271 -123.115157629835
314485, "PFI10", "AC- SOUTH GRANT", 44.0423042073715 -123.119890909328
316709, "SFS30", "MONROE ALY/CLARK ST", 44.0598351165715 -123.105266685504
314650, "SFS30", "GOLDEN GARDENS POND ACCESS  - JESSEN DR ABOUT 100 YARD EAST ON SOUTH SIDE OF ", 44.0918005235777 -123.177481152516
342416, "PFI10", "1ST AND JEFF 2", 44.0595735834035 -123.101639396959
337937, "SFS30", "W 14TH AVE/CHAMBERS ST", 44.0444612615189 -123.118038369498
328817, "PFI10", "AB: DOWNSTREAM FROM KNICK #1", 44.0457500570466 -123.052662508783
316721, "PFI10", "OAK PATCH EAST- SOUTH SIDE OF BERM", 44.0461884312382 -123.131886080127
342370, "PFI10", "S GRANT", 44.0422432332968 -123.119879651045
330094, "PFI10", "WJ SECTION TWO #5", 44.055328019638 -123.10157044651
336368, "PFI10", "WJ: 6TH ON RAMP", 44.0537433922798 -123.100043548517
346857, "PFI10", "NORTH TERRY COTTONWOODS", 44.0960775419489 -123.186916230486
360648, "SFS30", "GARFIELD ST - W 2ND AVE", 44.0575656190546 -123.122659652803
328630, "PFI10", "SB: DOWNSTREAM FROM ISLAND #1", 44.0601983567116 -123.090163200215
347585, "PFI10", "EAST BANK", 44.0709121161367 -123.112108208747
352836, "SFS30", "W BROADWAY / GARFIELD ST. ", 44.049986138574 -123.124683359708
349580, "PFI10", "FRANKLIN PARK", 44.0456872251473 -123.058873319459
316084, "SFS30", "SEE PIN LOCATION", 44.0593682092705 -123.101791742934
364374, "PFI11", "SB- RIVER DOWNSTREAM OF FERRY STREET BRIDGE", 44.0579161463879 -123.084788798974
337738, "SFS30", "W 7TH AVE/COMMERCIAL ST", 44.0517218128034 -123.167139865734
369123, "PFI10", "RASOR PARK- SOUTH END", 44.0720694335025 -123.116985600958
337739, "SFS30", "W 4TH AVE/ADAMS ST", 44.0554616393183 -123.106379442662
316085, "SFS30", "VAN BUREN ST - W 1ST AVE", 44.0587420173158 -123.109428685305
328625, "PFI10", "SB: DOWNSTREAM FROM OLD BOAT RAMP ", 44.0588163438538 -123.086047092456
352837, "SFS30", "245 MONROE ST", 44.0571386822706 -123.104985644122
331406, "PFI10", "GUDUKUT: WILLOWS", 44.0443995279338 -123.125889090133
347590, "PFI10", "GREENWAY BRIDGE EAST", 44.0674584287108 -123.110747811182
350952, "PFI10", "AC- UNDER OAK PATCH", 44.0459450213369 -123.135442886909
328631, "PFI10", "SB: DOWNSTREAM FROM ISLAND #2", 44.0603158405534 -123.090680553145
330095, "PFI10", "WJ SECTION TWO #6", 44.055112344216 -123.101555659828
354275, "PFI10", "WJ- SEC 1 AT WASHINGTON #1", 44.0584240533247 -123.100437158442
342417, "PFI10", "1ST AND JEFF 3", 44.0595199903396 -123.101588016795
323943, "SFS30", "ALMADEN ST/W 5TH ALY", 44.0538154196364 -123.115479516056
337936, "SFS30", "W 14TH AVE/CHAMBERS ST", 44.0444612615189 -123.118038369498
357754, "PFI10", "SEE PIN LOCATION", 44.0626660308507 -123.119809950921
330917, "PFI10", "WB: N HERON SLOUGH", 44.0879075253997 -123.119654221378
324962, "SFS30", " (RIVER ROAD AND BELTLINE)", 44.0970327988115 -123.128354224662
343721, "PFI10", "AC- EAST OF POLK", 44.0420346151058 -123.111505117614
345350, "SFS30", "W 4TH AVE / BLAIR BLVD. ", 44.0554822507781 -123.109205647032
339264, "PFI10", "N. WESTMORELAND E OF ALB", 44.0409193939411 -123.11565422003
367330, "SFS30", "2775 EDISON ST", 44.0679794619929 -123.138105400602
354936, "PFI10", "AMAZON: ASH GROVE 2", 44.0298486063356 -123.087161236075
339258, "PFI10", "TS: W END BY TRACKS", 44.0691858831179 -123.139363127589
349967, "PFI10", "MJ: DOWN FROM GREENWAY ", 44.0674385375571 -123.112957052712
347779, "SWM30", "CHAMBERS CONNECTOR: UP ABOVE", 44.0617784595701 -123.117092907206
346467, "PFI10", "GARFIELD: S GRANT 1", 44.0422865248288 -123.122284699624
332480, "PFI10", "NORTH OF 1ST, EAST OF JEFFERSON ", 44.0589209222828 -123.101573314495
330297, "PFI10", "WJ: NW 6TH AND JEFF 1", 44.0536418780791 -123.102134902379
318241, "PFI10", "AC- SOUTH BANK AND HAYES", 44.0422790322361 -123.122030475975
356884, "PFI11", "SB- ON RIVER BELOW CHESHIRE MEADOW ", 44.060567449648 -123.091602728574
348462, "PFI10", "EB: BELOW MARIST", 44.0886910162658 -123.117494963802
344258, "PFI10", "AB: PRE WOODS 4", 44.0513798292976 -123.064774450004
336745, "PFI10", "SB: BELOW CHESHIRE PRAIRIE 2", 44.0604747351277 -123.091137628523
367522, "SFS30", "221 DIVISION AVE", 44.0983884358474 -123.122844309556
330308, "PFI10", "WJ: N 6TH BETWEEN WASH AND JEFF 1", 44.0537850385692 -123.101219055528
325063, "SFS30", "WILLAKENZIE RD - VICTORIAN WAY- BEHIND 1659 VICTORIA WAY ON WILLAKENZIE.", 44.0816604251377 -123.057001270628
353693, "PFI10", "WJ- SEC 1 NEAR 1ST", 44.0585731240412 -123.100848749226
346513, "PFI10", "TS: BY TRACKS 1", 44.068635073484 -123.138833519571
340162, "PFI10", "WJ: NW 1ST/WASH", 44.0590053889522 -123.100322978524
346261, "PFI10", "WESTMORELAND BI-MART 1", 44.0391085334047 -123.115903569062
354103, "PFI10", "SB- EAST OF FACILITIES ", 44.0603852631192 -123.094583507664
317006, "SFS30", "E BROADWAY/ALDER ALY", 44.0497920634422 -123.081092928319
347631, "PFI10", "WJ: 6TH OFF RAMP 2", 44.0536241228308 -123.102151740977
357350, "PFI10", "LONE OAK: NORTHWEST #1", 44.0992901402242 -123.122387353446
366833, "SFS30", "EDISON ST - SIDE ST", 44.0679727925711 -123.136468419864
343443, "PFI10", "GARFIELD: N GRANT", 44.0426888492023 -123.119959399842
336553, "PFI10", "AC - EAST OF WALLIS BRIDGE", 44.0472061676439 -123.154472233186
364215, "PFI10", "SB- NORTH OF CAMPBELL CENTER", 44.058573357059 -123.086951027682
330888, "PFI10", "WJ: NE 1ST AND JEFFERSON ", 44.05892125282 -123.101630889444
337659, "SFS30", "ADAMS ST/W BROADWAY", 44.0499353139593 -123.106371109956
328779, "PFI10", "SB: MEADOW WEST OF RIVER PLAY", 44.0617854198559 -123.097662323652
359180, "SFS30", "500 E 4TH AVE", 44.0549540001711 -123.084826043117
345581, "SFS30", "W 11TH AVE - COMMERCE ST", 44.048799819101 -123.167066104633
335700, "PFI10", "WB: UPSTREAM FROM JUNGLE ISLAND", 44.06793845844 -123.114248344967
353485, "PFI10", "WJ- SEC 2 UNDER I-105 #1", 44.0550772877811 -123.10148872655
350198, "PFI10", "WB: INTEGRITY AUTO ", 44.069228357599 -123.11740666556
333403, "SFS30", "HWY 99 N ", 44.060081935629 -123.132889955009
326768, "PFI10", "AC- WEST OF BUCK", 44.0463332280441 -123.141046749903
337665, "SFS30", "E 8TH AVE/HILYARD ST", 44.050936847516 -123.082553589478
347369, "PFI10", "GARFIELD: NORTH GRANT 1", 44.0425300578215 -123.120160972757
344660, "PFI10", "SB: BELOW CHESHIRE PRAIRIE ", 44.0607556647096 -123.092315165335
323823, "SFS30", "245 JACKSON ST", 44.0572320089242 -123.107919321738
346711, "PFI10", "AC: COMMERCIAL", 44.0500571345859 -123.166491796323
350167, "PFI10", "AC: E. OF BAILEY HILL", 44.0463800663908 -123.147310851857
346705, "PFI10", "GARFIELD: ON CREEK AT N GRANT", 44.0423676517455 -123.120095881748
328792, "PFI10", "MJ- BELOW RIVERHOUSE", 44.0645313547313 -123.105731591907
308330, "PFI10", "S SKINNER: W SHELTON MCMURPHEY ", 44.0566655869663 -123.093360014078
358261, "PFI10", "GARFIELD: N GRANT", 44.0426170474172 -123.120192458771
357152, "PFI10", "DP: FLYOVER BRIDGE", 44.0762121721829 -123.106917573091
353334, "PFI10", "AMAZON: N HILYARD CTR 1", 44.0316036650085 -123.082424368949
343127, "PFI10", "TS- #5", 44.0694448829033 -123.13959499778
362841, "PFI10", "BELOW ROSE GARDEN", 44.0637503796481 -123.102715346732
347357, "PFI10", "OPE: PATH BY MOUND", 44.0462762438596 -123.131082844037
328790, "PFI10", "MJ: RIVERHOUSE FILBERTS", 44.0637383668308 -123.105495072912
366399, "PFI10", "AC: N PATH W RICHARDSON BR", 44.0465431129919 -123.144558602443
354459, "PFI10", "SB- NORTH OF SKINNER CITY FARM AT PATH", 44.0626926749341 -123.100127551555
343125, "PFI10", "TS- #3", 44.0689088146827 -123.139125973635
358263, "SFS30", "W 7TH AVE - NOLAN ST", 44.0510063047528 -123.169185968742
330875, "PFI10", "WJ: CLARK AND JEFFERSON 6", 44.0595405481127 -123.101683173344
363593, "SFS30", "E 30TH AVE/HILYARD ST", 44.0241714755736 -123.081483460457
345232, "SFS30", "E 18TH AVE - PEARL ST", 44.0400478939633 -123.089651340569
340362, "PFI10", "WJ- SEC 1 UP HILL WESTSIDE", 44.0567264565518 -123.101328428563
332092, "SFS30", "35 SILVER LN", 44.0961431833973 -123.12877711921
323821, "SFS30", "SEE PIN LOCATION", 44.0556508286753 -123.103357155314
352014, "PFI10", "WJ- NORTH OF HORSESHOE PIT #1", 44.0585224347675 -123.100715962358
346707, "PFI10", "OAK PATCH EAST: W BERKELEY MOUND", 44.046705770422 -123.133166233436
321944, "SFS30", "W 1ST AVE - BLAIR BLVD", 44.0587689425994 -123.112379307316
330691, "SFS30", "WILLAMETTE ST/W 20TH AVE", 44.0378401776768 -123.092333843372
359814, "SFS30", "SLADDEN PARK", 44.0619598634847 -123.107413565348
341083, "PFI10", "SB- NORTH OF CHESHIRE EAST OF FACILITIES", 44.060489398505 -123.094831092217
352799, "PFI10", "GARFIELD: S CREEK W GRANT", 44.042266824339 -123.121095990035
337673, "PFI10", "WJ- ON HILL NEAR TRACKS AND I-105", 44.0566807829292 -123.101437956989
368377, "SFS30", "W 6TH AVE/FILLMORE ST", 44.053282335639 -123.116999564508
330108, "PFI10", "WJ SECTION TWO #13", 44.0546446197965 -123.100549428031
337667, "PFI10", "WJ- ON HILL NEAR TRACKS AND JEFFERSON ", 44.0567403031428 -123.10147797838
368363, "SFS30", "W 5TH AVE/FILLMORE ST", 44.0543788520938 -123.116995652752
344851, "PFI10", "A2 CHANNEL: WINCO", 44.0874271777834 -123.170833834637
333367, "SFS30", "BELTLINE EB OFFRAMP  - RIVER RD SEE PIN", 44.0964219512452 -123.129134972461
334408, "SFS30", "GARFIELD PARK", 44.0438128511646 -123.123402923099
340389, "SFS30", "W 11TH AVE/BELTLINE", 44.0481137967676 -123.172874636064
330120, "PFI10", "WJ SECTION TWO #24", 44.055264748444 -123.100978539123
335058, "PFI10", "SCOBERT- NW CORNER OF PARK #2", 44.0553568060571 -123.110315917142
333429, "SFS30", "TERRY ST - ARROWSMITH ST", 44.0513316787648 -123.18822151593
334434, "PFI10", "WJ: S SIDE OF TRACKS 1", 44.0562136928504 -123.101496489956
322256, "SFS30", "2475 ALDER ST", 44.0323461056937 -123.080167194062
328592, "PFI10", "AB: 725 YDS DOWNSTREAM FROM KNICK", 44.0481748677836 -123.059427023255
366825, "SFS30", "JACKSON ST/W 2ND AVE", 44.0575811377629 -123.107985594401
345024, "SFS30", "3000 DAHLIA LN", 44.1078662074914 -123.1415256561
343441, "PFI10", "E OF RICHARDSON 2", 44.046444516989 -123.141620622498
366831, "SFS30", "JACKSON ST - W 2ND ALY", 44.0570942244089 -123.107892269248
328586, "PFI10", "SOUTH KNICKERBOCKER- EAST END NEAR RIVER", 44.0442376160161 -123.051125108904
357352, "PFI10", "LONE OAK: NORTHWEST #3", 44.0992885175972 -123.122072296552
358061, "PFI10", "GRASSHOPPER MEADOW", 44.0675940964977 -123.181001229658
345756, "SFS30", "JACKSON ST W 2ND ALY", 44.057095435831 -123.10789044872
345018, "PFI10", "WB: BELOW MERRY ", 44.0847800295512 -123.118926109686
334839, "PFI10", "GUDUKUT NA- CENTER OF THE FIELD.", 44.0446670743163 -123.126357235507
353108, "SFS30", "MADISON AND 12TH", 44.0466039422489 -123.103363850995
354667, "PFI10", "AMAZON PARK: A. PARKWAY UNDERPASS EAST SIDE", 44.0242786969687 -123.082046718426
340821, "PFI10", "WB: BELOW ARBOR", 44.0814874556003 -123.116720995464
337317, "PFI10", "WJ- 6TH OFF RAMP", 44.0536231655402 -123.10206992323
351910, "PFI10", "AB: BELOW SHELTERS 2", 44.0542930748571 -123.08263484473
342978, "PFI10", "W. OF BAILEY HILL 2", 44.0468276598215 -123.149544721299
336747, "PFI10", "MJ: DOWNSTREAM FROM GOOSE BEACH", 44.0645471066772 -123.109115815329
337459, "PFI10", "BIKE PATH NEAR POLK  STREET", 44.0419738163797 -123.112290265226
328579, "PFI10", "UNDER I5 AT ROSE GARDEN", 44.0633713771366 -123.101157489487
346459, "PFI10", "WJ: N OF HORSESHOE FIELD", 44.0585710567922 -123.100671733877
334971, "SWM30", "EMPIRE POND ", 44.0875750656427 -123.157870650965
348460, "PFI10", "WB: N OF FILBERTS", 44.0775823262411 -123.115662271804
350549, "PFI10", "SB: NORTH SLOPE ", 44.059190291247 -123.092558479392
322861, "PFI10", "BERTELSON SLOUGH SOUTH", 44.0551080742507 -123.159780142638
355431, "PFI10", "MJ- EAST OF RIVERHOUSE ", 44.0636612954548 -123.105599260027
346303, "PFI10", "SCOBERT: BY IRON GATE", 44.0550192162995 -123.110172973198
332482, "PFI10", "WJ- SEC 2", 44.0554471544079 -123.101071671826
316252, "PFI10", "AB: W PAVED LOT S PRE’S TRAIL", 44.0511331361347 -123.065279072661
333788, "SWM30", "SEE PIN LOCATION", 44.0585966447925 -123.083386049572
342830, "PFI10", "6TH OFF RAMP #1", 44.0533852092725 -123.102470671643
334018, "PFI10", "WB: UPSTREAM ISLAND 3", 44.0676210663702 -123.113312367298
354934, "PFI10", "ROOSEVELT CHANNEL WEST OF MAPLE", 44.0639678365171 -123.144308842399
336627, "PFI10", "SCOBERT: BY PLAYGROUND", 44.0552653473631 -123.109910434608
320723, "SFS30", "1550 HIGH ST", 44.0428346107374 -123.088821533795
339266, "PFI10", "SB: UPSTREAM FROM ISLAND", 44.0593318955044 -123.087365229831
364613, "PFI10", "WJ- SEC 4 #4", 44.0530157956633 -123.101742614189
345352, "SFS30", "EAST BANK PATH/BELTLINE EB", 44.0935470613851 -123.101801960793
317372, "PFI10", "SKINNER: UNDER 105 BRIDGE ", 44.0633000573889 -123.100932773005
339931, "PFI10", "AB: DOWNSTREAM BOAT LAUNCH", 44.0524446993299 -123.079704796523
